Item Name,Drops,Rarity,Ducats
Mesa Prime Neuroptics Blueprint,Lith M5 Relic,Gold,100
Mesa Prime Systems Blueprint,Lith D5 Relic,Silver,45
Mesa Prime Systems Blueprint,Lith M6 Relic,Gold,100
Mesa Prime Systems Blueprint,Neo H3 Relic,Silver,45
Mesa Prime Systems Blueprint,Neo M2 Relic,Gold,100
Mesa Prime Systems Blueprint,Neo M3 Relic,Gold,100
Mirage Prime Blueprint,Axi M1 Relic,Gold,100
Mirage Prime Blueprint,Lith M7 Relic,Gold,100
Mirage Prime Blueprint,Meso M2 Relic,Gold,100
Mirage Prime Blueprint,Meso M3 Relic,Gold,100
Mirage Prime Blueprint,Neo M1 Relic,Gold,100
Mirage Prime Chassis Blueprint,Axi A12 Relic,Bronze,15
Mirage Prime Chassis Blueprint,Axi H4 Relic,Bronze,15
Mirage Prime Chassis Blueprint,Lith K5 Relic,Bronze,15
Mirage Prime Chassis Blueprint,Lith S7 Relic,Bronze,15
Mirage Prime Chassis Blueprint,Meso K2 Relic,Bronze,15
Mirage Prime Chassis Blueprint,Neo L1 Relic,Bronze,15
Mirage Prime Neuroptics Blueprint,Axi T2 Relic,Bronze,15
Mirage Prime Neuroptics Blueprint,Lith W1 Relic,Bronze,15
Mirage Prime Neuroptics Blueprint,Lith Z1 Relic,Bronze,15
Mirage Prime Neuroptics Blueprint,Meso E5 Relic,Bronze,15
Mirage Prime Neuroptics Blueprint,Meso H1 Relic,Bronze,15
Mirage Prime Neuroptics Blueprint,Neo B6 Relic,Bronze,15
Mirage Prime Neuroptics Blueprint,Neo G1 Relic,Bronze,15
Mirage Prime Neuroptics Blueprint,Neo S9 Relic,Bronze,15
Mirage Prime Systems Blueprint,Axi H5 Relic,Silver,45
Mirage Prime Systems Blueprint,Axi R2 Relic,Silver,45
Mirage Prime Systems Blueprint,Meso O2 Relic,Silver,45
Mirage Prime Systems Blueprint,Neo K2 Relic,Silver,45
Mirage Prime Systems Blueprint,Neo S12 Relic,Silver,45
Mirage Prime Systems Blueprint,Neo V6 Relic,Silver,45
Nagantaka Prime Barrel,Axi K9 Relic,Bronze,15
Nagantaka Prime Barrel,Axi S10 Relic,Bronze,15
Nagantaka Prime Barrel,Axi S14 Relic,Bronze,15
Nagantaka Prime Barrel,Meso C8 Relic,Bronze,15
Nagantaka Prime Barrel,Meso H4 Relic,Bronze,15
Nagantaka Prime Barrel,Meso K4 Relic,Bronze,15
Nagantaka Prime Barrel,Neo D8 Relic,Bronze,15
Nagantaka Prime Blueprint,Lith N14 Relic,Gold,100
Nagantaka Prime Blueprint,Meso N12 Relic,Gold,100
Nagantaka Prime Blueprint,Neo N21 Relic,Gold,100
Nagantaka Prime Blueprint,Neo N22 Relic,Gold,100
Nagantaka Prime Blueprint,Neo N23 Relic,Gold,100
Nagantaka Prime Receiver,Axi B5 Relic,Silver,45
Nagantaka Prime Receiver,Lith C10 Relic,Silver,45
Nagantaka Prime Receiver,Meso D7 Relic,Silver,45
Nagantaka Prime Receiver,Meso O5 Relic,Silver,45
Nagantaka Prime Receiver,Meso P9 Relic,Silver,45
Nagantaka Prime Receiver,Neo F2 Relic,Silver,45
Nagantaka Prime Receiver,Neo M4 Relic,Silver,45
Nagantaka Prime Stock,Lith H6 Relic,Silver,45
Nagantaka Prime Stock,Lith H8 Relic,Silver,45
Nagantaka Prime Stock,Lith Z3 Relic,Silver,45
Nagantaka Prime Stock,Meso G5 Relic,Silver,45
Nami Skyla Prime Blade,Axi N5 Relic,Gold,100
Nami Skyla Prime Blade,Lith N9 Relic,Gold,100
Nami Skyla Prime Blade,Neo N10 Relic,Gold,100
Nami Skyla Prime Blade,Neo N8 Relic,Gold,100
Nami Skyla Prime Blueprint,Axi L2 Relic,Bronze,15
Nami Skyla Prime Blueprint,Axi L3 Relic,Bronze,15
Nami Skyla Prime Blueprint,Axi V7 Relic,Bronze,15
Nami Skyla Prime Blueprint,Lith Z2 Relic,Bronze,15
Nami Skyla Prime Blueprint,Meso C3 Relic,Bronze,15
Nami Skyla Prime Blueprint,Neo A6 Relic,Bronze,15
Nami Skyla Prime Handle,Lith C2 Relic,Silver,45
Nami Skyla Prime Handle,Lith H1 Relic,Silver,45
Nami Skyla Prime Handle,Meso D3 Relic,Silver,45
Nami Skyla Prime Handle,Meso S7 Relic,Silver,45
Nami Skyla Prime Handle,Neo H3 Relic,Silver,45
Nautilus Prime Blueprint,Meso N17 Relic,Gold,100
Nautilus Prime Carapace,Neo G7 Relic,Bronze,15
Nautilus Prime Cerebrum,Lith N15 Relic,Gold,100
Nautilus Prime Systems,Axi S16 Relic,Silver,45
Nekros Prime Blueprint,Axi N3 Relic,Gold,100
Nekros Prime Blueprint,Lith H10 Relic,Silver,45
Nekros Prime Blueprint,Lith N3 Relic,Gold,100
Nekros Prime Blueprint,Lith T3 Relic,Silver,45
Nekros Prime Blueprint,Meso N3 Relic,Gold,100
Nekros Prime Chassis Blueprint,Axi G1 Relic,Bronze,15
Nekros Prime Chassis Blueprint,Axi N4 Relic,Bronze,15
Nekros Prime Chassis Blueprint,Axi S6 Relic,Bronze,15
Nekros Prime Chassis Blueprint,Lith N1 Relic,Bronze,15
Nekros Prime Chassis Blueprint,Lith V4 Relic,Bronze,15
Nekros Prime Chassis Blueprint,Meso K1 Relic,Bronze,15
Nekros Prime Chassis Blueprint,Meso S3 Relic,Bronze,15
Nekros Prime Chassis Blueprint,Neo G5 Relic,Bronze,15
Nekros Prime Chassis Blueprint,Neo Z1 Relic,Bronze,15
Nekros Prime Neuroptics Blueprint,Axi N5 Relic,Silver,45
Nekros Prime Neuroptics Blueprint,Lith K11 Relic,Silver,45
Nekros Prime Neuroptics Blueprint,Meso F1 Relic,Silver,45
Nekros Prime Neuroptics Blueprint,Meso O4 Relic,Silver,45
Nekros Prime Systems Blueprint,Lith N2 Relic,Gold,100
Nekros Prime Systems Blueprint,Meso N16 Relic,Gold,100
Nekros Prime Systems Blueprint,Meso N5 Relic,Gold,100
Nekros Prime Systems Blueprint,Neo N11 Relic,Gold,100
Nekros Prime Systems Blueprint,Neo N3 Relic,Gold,100
Nekros Prime Systems Blueprint,Neo N7 Relic,Gold,100
Nezha Prime Blueprint,Axi G6 Relic,Silver,45
Nezha Prime Blueprint,Axi M2 Relic,Silver,45
Nezha Prime Blueprint,Axi S9 Relic,Silver,45
Nezha Prime Blueprint,Lith H4 Relic,Silver,45
Nezha Prime Blueprint,Lith O3 Relic,Silver,45
Nezha Prime Blueprint,Meso C6 Relic,Silver,45
Nezha Prime Blueprint,Meso D6 Relic,Silver,45
Nezha Prime Blueprint,Meso H2 Relic,Silver,45
Nezha Prime Chassis Blueprint,Axi N7 Relic,Gold,100
Nezha Prime Chassis Blueprint,Lith N11 Relic,Gold,100
Nezha Prime Chassis Blueprint,Meso N15 Relic,Gold,100
Nezha Prime Chassis Blueprint,Neo N13 Relic,Gold,100
Nezha Prime Chassis Blueprint,Neo N17 Relic,Gold,100
Nezha Prime Neuroptics Blueprint,Axi N8 Relic,Gold,100
Nezha Prime Neuroptics Blueprint,Lith N10 Relic,Gold,100
Nezha Prime Neuroptics Blueprint,Lith N6 Relic,Gold,100
Nezha Prime Neuroptics Blueprint,Lith N8 Relic,Gold,100
Nezha Prime Neuroptics Blueprint,Neo N15 Relic,Gold,100
Nezha Prime Neuroptics Blueprint,Neo N20 Relic,Gold,100
Nezha Prime Neuroptics Blueprint,Neo T8 Relic,Silver,45
Nezha Prime Systems Blueprint,Axi O5 Relic,Bronze,15
Nezha Prime Systems Blueprint,Axi S12 Relic,Bronze,15
Nezha Prime Systems Blueprint,Lith G7 Relic,Bronze,15
Nezha Prime Systems Blueprint,Lith H3 Relic,Bronze,15
Nezha Prime Systems Blueprint,Lith N12 Relic,Bronze,15
Nezha Prime Systems Blueprint,Meso P7 Relic,Bronze,15
Nezha Prime Systems Blueprint,Neo D2 Relic,Bronze,15
Nezha Prime Systems Blueprint,Neo D3 Relic,Bronze,15
Nezha Prime Systems Blueprint,Neo N16 Relic,Bronze,15
Nidus Prime Blueprint,Axi A14 Relic,Silver,45
Nidus Prime Blueprint,Lith K10 Relic,Silver,45
Nidus Prime Blueprint,Lith R2 Relic,Silver,45
Nidus Prime Blueprint,Lith T9 Relic,Silver,45
Nidus Prime Blueprint,Meso N12 Relic,Silver,45
Nidus Prime Blueprint,Meso P8 Relic,Silver,45
Nidus Prime Blueprint,Meso R5 Relic,Silver,45
Nidus Prime Chassis Blueprint,Lith N12 Relic,Gold,100
Nidus Prime Chassis Blueprint,Lith N7 Relic,Gold,100
Nidus Prime Chassis Blueprint,Meso N13 Relic,Gold,100
Nidus Prime Chassis Blueprint,Meso N14 Relic,Gold,100
Nidus Prime Chassis Blueprint,Neo N18 Relic,Gold,100
Nidus Prime Neuroptics Blueprint,Axi N10 Relic,Gold,100
Nidus Prime Neuroptics Blueprint,Axi N9 Relic,Gold,100
Nidus Prime Neuroptics Blueprint,Neo N16 Relic,Gold,100
Nidus Prime Systems Blueprint,Meso A3 Relic,Bronze,15
Nidus Prime Systems Blueprint,Meso B5 Relic,Bronze,15
Nidus Prime Systems Blueprint,Meso D7 Relic,Bronze,15
Nidus Prime Systems Blueprint,Meso H2 Relic,Bronze,15
Nidus Prime Systems Blueprint,Meso P9 Relic,Bronze,15
Nidus Prime Systems Blueprint,Neo A8 Relic,Bronze,15
Nidus Prime Systems Blueprint,Neo C2 Relic,Bronze,15
Nikana Prime Blade,Axi S5 Relic,Silver,45
Nikana Prime Blade,Meso N4 Relic,Gold,100
Nikana Prime Blade,Meso V2 Relic,Gold,100
Nikana Prime Blade,Neo N4 Relic,Gold,100
Nikana Prime Blade,Neo S10 Relic,Silver,45
Nikana Prime Blueprint,Axi A1 Relic,Gold,100
Nikana Prime Blueprint,Axi N6 Relic,Bronze,15
Nikana Prime Blueprint,Lith V6 Relic,Bronze,15
Nikana Prime Blueprint,Neo N5 Relic,Gold,100
Nikana Prime Blueprint,Neo S13 Relic,Bronze,15
Nikana Prime Blueprint,Neo S8 Relic,Silver,45
Nikana Prime Hilt,Axi N2 Relic,Gold,100
Nikana Prime Hilt,Axi N4 Relic,Gold,100
Nikana Prime Hilt,Axi N6 Relic,Gold,100
Nikana Prime Hilt,Meso N8 Relic,Gold,100
Nikana Prime Hilt,Neo N6 Relic,Gold,100
Ninkondi Prime Blueprint,Axi G3 Relic,Bronze,15
Ninkondi Prime Blueprint,Axi T9 Relic,Bronze,15
Ninkondi Prime Blueprint,Meso K3 Relic,Bronze,15
Ninkondi Prime Blueprint,Meso L1 Relic,Bronze,15
Ninkondi Prime Blueprint,Meso T4 Relic,Bronze,15
Ninkondi Prime Blueprint,Neo P1 Relic,Bronze,15
Ninkondi Prime Blueprint,Neo R2 Relic,Bronze,15
Ninkondi Prime Blueprint,Neo S14 Relic,Bronze,15
Ninkondi Prime Chain,Axi P1 Relic,Silver,45
Ninkondi Prime Chain,Lith D1 Relic,Silver,45
Ninkondi Prime Chain,Lith D3 Relic,Silver,45
Ninkondi Prime Chain,Lith D4 Relic,Silver,45
Ninkondi Prime Chain,Neo R3 Relic,Silver,45
Ninkondi Prime Chain,Neo R4 Relic,Silver,45
Ninkondi Prime Chain,Neo Z9 Relic,Silver,45
Ninkondi Prime Handle,Lith N13 Relic,Gold,100
Ninkondi Prime Handle,Lith N4 Relic,Gold,100
Ninkondi Prime Handle,Lith N5 Relic,Gold,100
Ninkondi Prime Handle,Meso N10 Relic,Gold,100
Ninkondi Prime Handle,Meso N7 Relic,Gold,100
Ninkondi Prime Handle,Meso N9 Relic,Gold,100
Ninkondi Prime Handle,Neo N14 Relic,Gold,100
Nova Prime Blueprint,Axi S4 Relic,Silver,45
Nova Prime Blueprint,Meso D5 Relic,Silver,45
Nova Prime Blueprint,Neo N2 Relic,Silver,45
Nova Prime Chassis Blueprint,Lith N1 Relic,Gold,100
Nova Prime Chassis Blueprint,Neo N12 Relic,Gold,100
Nova Prime Chassis Blueprint,Neo N9 Relic,Gold,100
Nova Prime Chassis Blueprint,Neo V1 Relic,Gold,100
Nova Prime Neuroptics Blueprint,Lith C1 Relic,Bronze,15
Nova Prime Neuroptics Blueprint,Lith K4 Relic,Bronze,15
Nova Prime Neuroptics Blueprint,Lith M2 Relic,Bronze,15
Nova Prime Neuroptics Blueprint,Meso C1 Relic,Bronze,15
Nova Prime Systems Blueprint,Axi S7 Relic,Bronze,15
Nova Prime Systems Blueprint,Lith C1 Relic,Bronze,15
Nova Prime Systems Blueprint,Meso B3 Relic,Bronze,15
Nova Prime Systems Blueprint,Meso S1 Relic,Bronze,15
Nova Prime Systems Blueprint,Neo S2 Relic,Bronze,15
Nyx Prime Blueprint,Lith B4 Relic,Bronze,15
Nyx Prime Blueprint,Lith S2 Relic,Bronze,15
Nyx Prime Blueprint,Neo V1 Relic,Bronze,15
Nyx Prime Blueprint,Neo V9 Relic,Bronze,15
Nyx Prime Chassis Blueprint,Axi S8 Relic,Silver,45
Nyx Prime Chassis Blueprint,Neo N1 Relic,Gold,100
Nyx Prime Chassis Blueprint,Neo R1 Relic,Silver,45
Nyx Prime Neuroptics Blueprint,Meso N1 Relic,Gold,100
Nyx Prime Neuroptics Blueprint,Meso N11 Relic,Gold,100
Nyx Prime Neuroptics Blueprint,Meso N6 Relic,Gold,100
Nyx Prime Systems Blueprint,Axi S3 Relic,Silver,45
Nyx Prime Systems Blueprint,Lith C7 Relic,Silver,45
Nyx Prime Systems Blueprint,Neo S2 Relic,Silver,45
Oberon Prime Blueprint,Lith H2 Relic,Silver,45
Oberon Prime Blueprint,Lith M3 Relic,Silver,45
Oberon Prime Blueprint,Lith S9 Relic,Silver,45
Oberon Prime Blueprint,Meso H1 Relic,Silver,45
Oberon Prime Blueprint,Meso N4 Relic,Silver,45
Oberon Prime Blueprint,Neo B5 Relic,Silver,45
Oberon Prime Blueprint,Neo S16 Relic,Silver,45
Oberon Prime Chassis Blueprint,Axi H2 Relic,Bronze,15
Oberon Prime Chassis Blueprint,Axi N5 Relic,Bronze,15
Oberon Prime Chassis Blueprint,Lith B5 Relic,Bronze,15
Oberon Prime Chassis Blueprint,Lith B9 Relic,Bronze,15
Oberon Prime Chassis Blueprint,Lith T3 Relic,Bronze,15
Oberon Prime Chassis Blueprint,Meso B2 Relic,Bronze,15
Oberon Prime Chassis Blueprint,Meso P1 Relic,Bronze,15
Oberon Prime Neuroptics Blueprint,Lith O1 Relic,Gold,100
Oberon Prime Neuroptics Blueprint,Meso O1 Relic,Gold,100
Oberon Prime Neuroptics Blueprint,Meso O2 Relic,Gold,100
Oberon Prime Neuroptics Blueprint,Meso O4 Relic,Gold,100
Oberon Prime Neuroptics Blueprint,Meso O6 Relic,Gold,100
Oberon Prime Systems Blueprint,Axi A15 Relic,Silver,45
Oberon Prime Systems Blueprint,Axi O1 Relic,Gold,100
Oberon Prime Systems Blueprint,Axi O2 Relic,Gold,100
Oberon Prime Systems Blueprint,Axi O3 Relic,Gold,100
Oberon Prime Systems Blueprint,Axi O4 Relic,Gold,100
Oberon Prime Systems Blueprint,Neo N11 Relic,Silver,45
Octavia Prime Blueprint,Axi O5 Relic,Gold,100
Octavia Prime Blueprint,Lith O3 Relic,Gold,100
Octavia Prime Blueprint,Meso O5 Relic,Gold,100
Octavia Prime Chassis Blueprint,Axi K8 Relic,Silver,45
Octavia Prime Chassis Blueprint,Axi S11 Relic,Silver,45
Octavia Prime Chassis Blueprint,Lith K7 Relic,Silver,45
Octavia Prime Chassis Blueprint,Meso N15 Relic,Silver,45
Octavia Prime Chassis Blueprint,Meso S11 Relic,Silver,45
Octavia Prime Chassis Blueprint,Neo A5 Relic,Silver,45
Octavia Prime Chassis Blueprint,Neo Z7 Relic,Silver,45
Octavia Prime Neuroptics Blueprint,Axi K6 Relic,Bronze,15
Octavia Prime Neuroptics Blueprint,Axi P5 Relic,Bronze,15
Octavia Prime Neuroptics Blueprint,Lith G3 Relic,Bronze,15
Octavia Prime Neuroptics Blueprint,Lith G4 Relic,Bronze,15
Octavia Prime Neuroptics Blueprint,Lith G5 Relic,Bronze,15
Octavia Prime Neuroptics Blueprint,Meso B6 Relic,Bronze,15
Octavia Prime Neuroptics Blueprint,Neo S15 Relic,Bronze,15
Octavia Prime Systems Blueprint,Axi N7 Relic,Bronze,15
Octavia Prime Systems Blueprint,Lith C9 Relic,Bronze,15
Octavia Prime Systems Blueprint,Lith N7 Relic,Bronze,15
Octavia Prime Systems Blueprint,Lith R2 Relic,Bronze,15
Octavia Prime Systems Blueprint,Meso D6 Relic,Bronze,15
Octavia Prime Systems Blueprint,Meso G4 Relic,Bronze,15
Octavia Prime Systems Blueprint,Meso H3 Relic,Bronze,15
Octavia Prime Systems Blueprint,Neo T8 Relic,Bronze,15
Odonata Prime Blueprint,Axi L4 Relic,Silver,45
Odonata Prime Blueprint,Axi V8 Relic,Silver,45
Odonata Prime Blueprint,Lith F1 Relic,Silver,45
Odonata Prime Blueprint,Meso C2 Relic,Silver,45
Odonata Prime Blueprint,Meso S1 Relic,Silver,45
Odonata Prime Harness Blueprint,Axi K1 Relic,Bronze,15
Odonata Prime Harness Blueprint,Axi T1 Relic,Bronze,15
Odonata Prime Harness Blueprint,Axi V4 Relic,Bronze,15
Odonata Prime Harness Blueprint,Lith K1 Relic,Bronze,15
Odonata Prime Harness Blueprint,Neo O1 Relic,Bronze,15
Odonata Prime Harness Blueprint,Neo V8 Relic,Bronze,15
Odonata Prime Systems Blueprint,Axi V1 Relic,Bronze,15
Odonata Prime Systems Blueprint,Axi V8 Relic,Bronze,15
Odonata Prime Systems Blueprint,Lith F2 Relic,Bronze,15
Odonata Prime Systems Blueprint,Meso O3 Relic,Bronze,15
Odonata Prime Systems Blueprint,Neo N3 Relic,Bronze,15
Odonata Prime Wings Blueprint,Axi N1 Relic,Silver,45
Odonata Prime Wings Blueprint,Lith O2 Relic,Gold,100
Odonata Prime Wings Blueprint,Meso O3 Relic,Gold,100
Odonata Prime Wings Blueprint,Neo O1 Relic,Gold,100
Okina Prime Blade,Axi B8 Relic,Bronze,15
Okina Prime Blade,Lith C12 Relic,Bronze,15
Okina Prime Blueprint,Axi O6 Relic,Gold,100
Okina Prime Blueprint,Neo O2 Relic,Gold,100
Okina Prime Handle,Meso G7 Relic,Silver,45
Okina Prime Handle,Neo Z11 Relic,Silver,45
Orthos Prime Blade,Axi T10 Relic,Silver,45
Orthos Prime Blade,Lith B2 Relic,Silver,45
Orthos Prime Blade,Lith B3 Relic,Silver,45
Orthos Prime Blade,Lith B5 Relic,Silver,45
Orthos Prime Blade,Lith C4 Relic,Silver,45
Orthos Prime Blade,Lith T12 Relic,Silver,45
Orthos Prime Blade,Meso A7 Relic,Silver,45
Orthos Prime Blade,Meso D1 Relic,Silver,45
Orthos Prime Blade,Meso I1 Relic,Silver,45
Orthos Prime Blade,Meso K6 Relic,Silver,45
Orthos Prime Blade,Meso W3 Relic,Silver,45
Orthos Prime Blade,Neo N16 Relic,Silver,45
Orthos Prime Blueprint,Axi A13 Relic,Silver,45
Orthos Prime Blueprint,Axi A17 Relic,Silver,45
Orthos Prime Blueprint,Axi B2 Relic,Silver,45
Orthos Prime Blueprint,Axi C1 Relic,Silver,45
Orthos Prime Blueprint,Axi M1 Relic,Silver,45
Orthos Prime Blueprint,Axi V3 Relic,Silver,45
Orthos Prime Blueprint,Lith B6 Relic,Silver,45
Orthos Prime Blueprint,Lith B7 Relic,Silver,45
Orthos Prime Blueprint,Lith H2 Relic,Silver,45
Orthos Prime Blueprint,Lith S10 Relic,Silver,45
Orthos Prime Blueprint,Lith S11 Relic,Silver,45
Orthos Prime Blueprint,Lith S8 Relic,Silver,45
Orthos Prime Blueprint,Meso B1 Relic,Silver,45
Orthos Prime Blueprint,Neo C2 Relic,Silver,45
Orthos Prime Blueprint,Neo L3 Relic,Silver,45
Orthos Prime Handle,Axi A6 Relic,Bronze,15
Orthos Prime Handle,Axi G10 Relic,Bronze,15
Orthos Prime Handle,Axi G11 Relic,Bronze,15
Orthos Prime Handle,Axi K2 Relic,Bronze,15
Orthos Prime Handle,Axi K9 Relic,Bronze,15
Orthos Prime Handle,Axi L2 Relic,Bronze,15
Orthos Prime Handle,Axi P6 Relic,Bronze,15
Orthos Prime Handle,Lith A3 Relic,Bronze,15
Orthos Prime Handle,Lith D4 Relic,Bronze,15
Orthos Prime Handle,Lith N10 Relic,Bronze,15
Orthos Prime Handle,Meso A1 Relic,Bronze,15
Orthos Prime Handle,Meso B1 Relic,Bronze,15
Orthos Prime Handle,Meso D1 Relic,Bronze,15
Orthos Prime Handle,Meso D4 Relic,Bronze,15
Orthos Prime Handle,Meso F5 Relic,Bronze,15
Orthos Prime Handle,Meso G2 Relic,Bronze,15
Orthos Prime Handle,Meso K1 Relic,Bronze,15
Orthos Prime Handle,Meso K2 Relic,Bronze,15
Orthos Prime Handle,Meso K3 Relic,Bronze,15
Orthos Prime Handle,Meso N4 Relic,Bronze,15
Orthos Prime Handle,Meso P5 Relic,Bronze,15
Orthos Prime Handle,Neo A12 Relic,Bronze,15
Orthos Prime Handle,Neo H1 Relic,Bronze,15
Orthos Prime Handle,Neo M4 Relic,Bronze,15
Orthos Prime Handle,Neo P3 Relic,Bronze,15
Orthos Prime Handle,Neo T7 Relic,Bronze,15
Orthos Prime Handle,Neo Z1 Relic,Bronze,15
Pandero Prime Barrel,Axi C6 Relic,Silver,45
Pandero Prime Barrel,Axi N8 Relic,Silver,45
Pandero Prime Barrel,Lith C9 Relic,Silver,45
Pandero Prime Barrel,Lith H5 Relic,Silver,45
Pandero Prime Barrel,Neo N16 Relic,Silver,45
Pandero Prime Barrel,Neo N20 Relic,Silver,45
Pandero Prime Barrel,Neo T8 Relic,Silver,45
Pandero Prime Blueprint,Axi N9 Relic,Bronze,15
Pandero Prime Blueprint,Axi P4 Relic,Bronze,15
Pandero Prime Blueprint,Lith I1 Relic,Bronze,15
Pandero Prime Blueprint,Lith N11 Relic,Bronze,15
Pandero Prime Blueprint,Lith N8 Relic,Bronze,15
Pandero Prime Blueprint,Meso N15 Relic,Bronze,15
Pandero Prime Blueprint,Neo G4 Relic,Bronze,15
Pandero Prime Receiver,Axi P5 Relic,Gold,100
Pandero Prime Receiver,Meso P8 Relic,Gold,100
Pandero Prime Receiver,Meso P9 Relic,Gold,100
Pandero Prime Receiver,Neo P2 Relic,Gold,100
Pandero Prime Receiver,Neo P4 Relic,Gold,100
Pangolin Prime Blade,Axi A11 Relic,Silver,45
Pangolin Prime Blade,Axi A13 Relic,Silver,45
Pangolin Prime Blade,Axi C8 Relic,Silver,45
Pangolin Prime Blade,Axi G4 Relic,Silver,45
Pangolin Prime Blade,Axi T7 Relic,Silver,45
Pangolin Prime Blade,Lith N7 Relic,Silver,45
Pangolin Prime Blade,Lith S11 Relic,Silver,45
Pangolin Prime Blade,Neo S14 Relic,Silver,45
Pangolin Prime Blueprint,Axi P4 Relic,Gold,100
Pangolin Prime Blueprint,Lith P5 Relic,Gold,100
Pangolin Prime Blueprint,Meso P3 Relic,Gold,100
Pangolin Prime Blueprint,Neo P1 Relic,Gold,100
Pangolin Prime Blueprint,Neo P3 Relic,Gold,100
Pangolin Prime Blueprint,Neo P5 Relic,Gold,100
Pangolin Prime Handle,Axi C6 Relic,Bronze,15
Pangolin Prime Handle,Axi I1 Relic,Bronze,15
Pangolin Prime Handle,Axi V11 Relic,Bronze,15
Pangolin Prime Handle,Meso N10 Relic,Bronze,15
Pangolin Prime Handle,Meso R3 Relic,Bronze,15
Pangolin Prime Handle,Meso S11 Relic,Bronze,15
Pangolin Prime Handle,Neo N13 Relic,Bronze,15
Pangolin Prime Handle,Neo N17 Relic,Bronze,15
Panthera Prime Barrel,Lith P3 Relic,Gold,100
Panthera Prime Barrel,Lith P4 Relic,Gold,100
Panthera Prime Barrel,Meso P12 Relic,Gold,100
Panthera Prime Barrel,Meso P4 Relic,Gold,100
Panthera Prime Barrel,Meso P7 Relic,Gold,100
Panthera Prime Blueprint,Axi C5 Relic,Bronze,15
Panthera Prime Blueprint,Axi I1 Relic,Bronze,15
Panthera Prime Blueprint,Axi I3 Relic,Bronze,15
Panthera Prime Blueprint,Axi O5 Relic,Bronze,15
Panthera Prime Blueprint,Axi S11 Relic,Bronze,15
Panthera Prime Blueprint,Axi Z1 Relic,Bronze,15
Panthera Prime Blueprint,Neo K4 Relic,Bronze,15
Panthera Prime Blueprint,Neo P3 Relic,Bronze,15
Panthera Prime Receiver,Meso P2 Relic,Gold,100
Panthera Prime Receiver,Meso P5 Relic,Gold,100
Panthera Prime Receiver,Neo A10 Relic,Silver,45
Panthera Prime Stock,Axi M2 Relic,Silver,45
Panthera Prime Stock,Axi S10 Relic,Silver,45
Panthera Prime Stock,Lith G3 Relic,Silver,45
Panthera Prime Stock,Lith V10 Relic,Silver,45
Panthera Prime Stock,Meso G3 Relic,Silver,45
Panthera Prime Stock,Meso N10 Relic,Silver,45
Panthera Prime Stock,Meso T5 Relic,Silver,45
Paris Prime Blueprint,Axi A14 Relic,Bronze,15
Paris Prime Blueprint,Axi E2 Relic,Bronze,15
Paris Prime Blueprint,Axi G1 Relic,Bronze,15
Paris Prime Blueprint,Axi K3 Relic,Bronze,15
Paris Prime Blueprint,Axi K4 Relic,Bronze,15
Paris Prime Blueprint,Axi K7 Relic,Bronze,15
Paris Prime Blueprint,Axi K9 Relic,Bronze,15
Paris Prime Blueprint,Axi L6 Relic,Bronze,15
Paris Prime Blueprint,Axi O1 Relic,Bronze,15
Paris Prime Blueprint,Axi S17 Relic,Bronze,15
Paris Prime Blueprint,Axi V4 Relic,Bronze,15
Paris Prime Blueprint,Lith F1 Relic,Bronze,15
Paris Prime Blueprint,Lith H1 Relic,Bronze,15
Paris Prime Blueprint,Lith M3 Relic,Bronze,15
Paris Prime Blueprint,Lith M4 Relic,Bronze,15
Paris Prime Blueprint,Lith S4 Relic,Bronze,15
Paris Prime Blueprint,Meso D6 Relic,Bronze,15
Paris Prime Blueprint,Meso E4 Relic,Bronze,15
Paris Prime Blueprint,Meso G5 Relic,Bronze,15
Paris Prime Blueprint,Meso H1 Relic,Bronze,15
Paris Prime Blueprint,Meso H5 Relic,Bronze,15
Paris Prime Blueprint,Meso S1 Relic,Bronze,15
Paris Prime Blueprint,Meso S11 Relic,Bronze,15
Paris Prime Blueprint,Meso V2 Relic,Bronze,15
Paris Prime Blueprint,Neo N15 Relic,Bronze,15
Paris Prime Blueprint,Neo N22 Relic,Bronze,15
Paris Prime Blueprint,Neo Z1 Relic,Bronze,15
Paris Prime Grip,Axi A10 Relic,Silver,45
Paris Prime Grip,Lith K6 Relic,Silver,45
Paris Prime Grip,Lith S1 Relic,Silver,45
Paris Prime Grip,Lith S7 Relic,Silver,45
Paris Prime Grip,Meso B6 Relic,Silver,45
Paris Prime Grip,Meso F5 Relic,Silver,45
Paris Prime Grip,Meso G6 Relic,Silver,45
Paris Prime Grip,Meso S2 Relic,Silver,45
Paris Prime Grip,Meso S7 Relic,Silver,45
Paris Prime Grip,Meso T4 Relic,Silver,45
Paris Prime Grip,Neo C3 Relic,Silver,45
Paris Prime Grip,Neo G1 Relic,Silver,45
Paris Prime Grip,Neo G4 Relic,Silver,45
Paris Prime Grip,Neo K4 Relic,Silver,45
Paris Prime Grip,Neo N23 Relic,Silver,45
Paris Prime Grip,Neo R2 Relic,Silver,45
Paris Prime Grip,Neo R3 Relic,Silver,45
Paris Prime Lower Limb,Axi A18 Relic,Bronze,15
Paris Prime Lower Limb,Axi B3 Relic,Bronze,15
Paris Prime Lower Limb,Axi B4 Relic,Bronze,15
Paris Prime Lower Limb,Axi B5 Relic,Bronze,15
Paris Prime Lower Limb,Axi H7 Relic,Bronze,15
